earnings_30mo,enrolled,offer,age2225,age2629,age3035,age3644,age4554,married,hsorged,prior_employment_status,black,hispanic,male,afdc,class_tr,ojt_jsa
4746,1,1,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,1,0
12075,1,1,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,1,0
236,1,1,0,0,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
64763,0,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
1644,0,1,0,0,0,0,1,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
7754,0,1,1,0,0,0,0,Unknown,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
483,0,0,0,0,1,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
1980,1,1,0,0,1,0,0,Unknown,Unknown,Worked less than 13 weeks in prior year,1,0,0,1,1,0
65961,1,1,0,0,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
0,1,1,1,0,0,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
19935,1,1,0,1,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,1,0
21202,0,0,0,0,0,0,1,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
0,1,1,0,0,1,0,0,Married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,0,1
40417,1,1,1,0,0,0,0,Unknown,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
10433,0,1,1,0,0,0,0,Unknown,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
5667,1,1,0,0,0,0,1,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,1,0
534,1,1,0,0,0,0,1,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
10052,0,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,1,0,1,0
0,0,1,0,0,0,0,1,Not married,Unknown,Worked less than 13 weeks in prior year,0,0,1,0,0,0
18627,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,1,0,1,0
6684,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,1,0,1,0
29482,1,1,0,0,0,1,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
13526,0,1,0,1,0,0,0,Not married,Diploma/GED,Unknown,1,0,0,0,0,0
0,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
196,0,1,0,0,1,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
23904,0,1,0,0,0,1,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,0,1,0
27693,0,0,0,0,0,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,1,0,1,0,0,0
0,0,0,0,1,0,0,0,Married,Unknown,Worked less than 13 weeks in prior year,0,0,0,0,0,1
26103,0,1,0,1,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
44067,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
31422,0,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
20118,1,1,1,0,0,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,1,1,0,0,0
56421,0,0,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
16800,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
25119,1,1,0,0,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,1,0
12087,0,0,0,0,0,0,1,Not married,No diploma/GED,Worked less than 13 weeks in prior year,1,0,1,0,0,0
0,0,1,0,0,0,1,0,Not married,Diploma/GED,Unknown,1,0,1,0,0,0
63330,1,1,1,0,0,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
1241,0,1,0,0,0,1,0,Unknown,Diploma/GED,Unknown,0,0,0,0,0,1
39116,1,1,0,0,0,0,1,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
2520,0,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,0,1
21201,1,1,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,1,1,0
17032,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,1,0
26186,1,1,0,0,0,1,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
17653,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,1,1,0
35868,0,0,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
9960,0,0,0,1,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
14640,0,1,0,0,0,0,1,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,1,1,0,0,1
11634,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,1,0,0
17959,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,1,0
20298,0,0,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
8727,1,1,0,0,0,0,1,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
12249,1,1,0,0,1,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,1,0
15501,0,1,0,0,1,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
19912,0,1,0,0,1,0,0,Not married,Diploma/GED,Unknown,0,0,1,0,0,0
2941,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
44322,1,1,0,1,0,0,0,Not married,No diploma/GED,Unknown,0,0,1,0,0,1
28253,0,0,0,0,0,1,0,Not married,No diploma/GED,Unknown,0,0,0,1,0,1
17107,0,0,0,0,1,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,1,0,1
22089,0,0,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
93671,0,0,0,0,0,1,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
4494,0,0,0,0,0,1,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,1,1,0
0,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
6065,0,1,0,1,0,0,0,Not married,Diploma/GED,Unknown,0,0,0,0,0,1
16546,1,1,0,0,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
27549,1,1,0,0,0,0,1,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
3546,0,0,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,1,0,0
17160,1,1,0,0,0,1,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,1,0
2487,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,1,1,0
4604,1,1,0,0,0,0,0,Married,Unknown,Worked less than 13 weeks in prior year,1,0,1,0,1,0
0,0,1,0,0,1,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,1,1,0,0,1
30997,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,0,1
3882,0,1,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,0
522,0,1,0,1,0,0,0,Married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,1,1,0,1
14361,1,1,1,0,0,0,0,Unknown,No diploma/GED,Worked 13 weeks or more in prior year,0,1,0,0,1,0
47736,1,1,1,0,0,0,0,Married,No diploma/GED,Worked less than 13 weeks in prior year,0,1,1,0,0,1
4571,0,1,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,0,0,0
5217,0,1,1,0,0,0,0,Married,Diploma/GED,Unknown,1,0,0,1,0,0
54998,1,1,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
260,0,0,0,0,0,0,1,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,1,0,1,0,0
465,0,0,1,0,0,0,0,Married,Unknown,Worked 13 weeks or more in prior year,0,0,0,0,1,0
0,0,1,0,0,1,0,0,Unknown,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,1,0
3873,1,1,0,0,0,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,1,0
21228,0,0,0,0,0,0,1,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,1,0
0,1,1,0,0,0,1,0,Married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,0
8587,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
13536,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,1,0,0,1
25107,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,0,0,1
3061,0,1,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
2577,1,1,0,0,1,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
56346,0,1,0,0,0,1,0,Married,Unknown,Worked less than 13 weeks in prior year,0,0,1,0,1,0
8358,1,1,0,1,0,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
669,1,1,0,0,0,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,0
33460,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
3572,1,1,0,1,0,0,0,Married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,1,0
3336,0,0,0,0,1,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,0
37410,0,0,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,1,0
0,1,1,0,0,0,0,1,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,1,0
15951,1,1,0,0,0,0,1,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
90077,1,1,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
0,0,1,0,0,0,1,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
47898,1,1,0,0,1,0,0,Not married,Unknown,Worked 13 weeks or more in prior year,0,0,1,0,0,1
37815,1,1,0,0,1,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,1,0
6038,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,1,1,0
12518,1,1,0,0,0,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
1317,0,0,0,0,1,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,1,0,0,0
25076,0,0,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
253,0,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
6839,0,1,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
35674,0,1,0,0,0,1,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
0,1,1,0,0,0,0,1,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
11100,0,0,0,1,0,0,0,Not married,No diploma/GED,Unknown,0,0,0,1,0,0
0,0,0,0,0,1,0,0,Not married,Diploma/GED,Unknown,0,0,0,1,0,1
0,0,0,0,0,0,1,0,Not married,Unknown,Unknown,0,0,1,0,0,0
78150,0,0,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
37821,1,1,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,1,0,1,0,1
12509,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
7085,0,0,1,0,0,0,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
4556,1,1,0,0,0,0,1,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,1,1,0
49911,0,1,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,1,0,1
59937,1,1,1,0,0,0,0,Married,Unknown,Worked less than 13 weeks in prior year,0,0,1,0,0,1
41190,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,1,0
4276,0,0,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,1,1,0,0,1
0,0,1,0,0,0,1,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,1,0
16824,0,1,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
1351,1,1,0,0,1,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
24763,0,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,0,0
2763,0,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
1206,0,0,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
38365,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,1,1,0,0,1
27,0,1,0,0,0,0,1,Not married,Unknown,Worked 13 weeks or more in prior year,0,0,0,0,0,1
0,1,1,0,0,0,0,1,Married,No diploma/GED,Unknown,0,0,1,0,0,0
10990,1,1,0,0,0,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,0,1,0
861,0,1,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,0,0
0,0,0,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,1,0
17313,1,1,0,0,0,1,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
13344,0,1,0,0,0,1,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,1,0
35028,0,0,1,0,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,1,0,0,0
0,1,1,0,0,0,1,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,1,0
9677,0,0,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
28716,0,1,0,0,0,1,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,0,1
5855,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,1,1,0
19374,1,1,0,0,0,1,0,Unknown,Diploma/GED,Worked less than 13 weeks in prior year,0,1,0,0,0,1
13632,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
4911,0,0,0,0,0,1,0,Not married,Diploma/GED,Unknown,0,0,0,0,1,0
462,0,0,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
789,0,1,0,1,0,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
13894,0,1,0,1,0,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
47283,1,1,0,0,0,0,1,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
40157,0,0,0,0,1,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
5970,1,1,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
15384,0,1,0,0,1,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,0,1,0
7202,1,1,0,0,0,1,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,1,1,0,0,1
21195,0,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
1467,0,0,0,0,0,1,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,0,1
12656,1,1,0,1,0,0,0,Married,Unknown,Worked 13 weeks or more in prior year,0,0,0,0,1,0
0,0,1,1,0,0,0,0,Married,No diploma/GED,Worked less than 13 weeks in prior year,0,1,0,1,0,1
33604,0,1,0,0,0,0,1,Married,No diploma/GED,Unknown,0,0,1,0,0,0
3301,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,0,0,0,0
51690,0,1,0,1,0,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
10365,0,0,0,1,0,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,1,0,1,0,1,0
7519,1,1,0,0,0,1,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
11855,1,1,0,0,0,0,0,Not married,Unknown,Worked less than 13 weeks in prior year,0,0,1,0,0,0
0,1,1,0,0,0,0,1,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,1,0
5066,0,0,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,1,0
237,0,0,0,0,0,1,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,1,0
41598,1,1,1,0,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,1,0
1824,0,1,0,0,1,0,0,Not married,Diploma/GED,Unknown,1,0,0,0,0,0
12309,0,0,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
16291,1,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
105747,0,0,0,1,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,1,0
4866,0,0,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,0
0,1,1,0,0,1,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
53421,1,1,0,0,0,0,1,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
7218,1,1,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
12522,0,0,0,0,0,1,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
22362,1,1,0,0,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
46244,1,1,0,0,0,1,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
4458,0,1,1,0,0,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
40,1,1,0,0,1,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
1239,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,0,1
6649,0,1,0,0,0,0,1,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
0,0,1,0,0,0,1,0,Not married,Diploma/GED,Unknown,0,0,0,0,0,1
0,1,1,0,0,0,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
36846,1,1,1,0,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
3597,0,1,0,0,1,0,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,1,1,0,0,0
17142,0,1,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,1,0
675,1,1,0,0,0,0,1,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
76673,0,0,0,0,1,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
8980,0,1,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,0
717,0,1,1,0,0,0,0,Married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,0
36277,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
2456,0,1,0,1,0,0,0,Not married,Unknown,Worked less than 13 weeks in prior year,1,0,1,0,0,0
15932,1,0,0,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
1477,0,0,0,0,0,1,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
16617,0,1,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,0
4701,1,1,0,1,0,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
7874,0,1,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,1,0,0,0
61485,0,0,0,0,1,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,1,0,0,1
17589,0,1,0,0,1,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,1,0,1
0,0,0,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,1,0,1,0,0,1
50640,1,1,0,1,0,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,1,0,1,0,1,0
19694,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
8541,1,1,0,0,0,0,1,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,1,0
7464,0,0,0,1,0,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,1,0
17703,1,1,0,1,0,0,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
6104,1,1,0,0,0,0,1,Not married,No diploma/GED,Worked 13 weeks or more in prior year,1,0,0,0,0,0
542,1,1,0,0,0,0,1,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
234,0,0,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,1,0,0,0
2416,0,0,0,0,0,1,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,0
40851,1,1,0,0,0,0,1,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
123,1,1,0,1,0,0,0,Unknown,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,1,0
78616,0,1,0,1,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
3027,1,1,0,1,0,0,0,Not married,No diploma/GED,Unknown,0,0,0,1,0,0
0,0,0,1,0,0,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
7739,0,1,0,0,0,0,1,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,0,1
8269,0,0,0,1,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
43712,0,0,0,0,0,0,1,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
27970,0,1,0,0,1,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
20945,0,1,0,1,0,0,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
37031,0,0,0,0,0,0,0,Not married,Unknown,Unknown,0,0,0,0,0,0
31681,1,1,0,0,1,0,0,Married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
12348,1,1,0,0,1,0,0,Unknown,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,1,0
4608,1,1,1,0,0,0,0,Unknown,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,1,0,1
14751,1,1,0,1,0,0,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,1,0,0,1,1,0
16143,0,0,0,0,0,0,1,Unknown,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
34001,0,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,1,0
10649,0,1,0,0,0,1,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
84759,0,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
726,0,0,1,0,0,0,0,Married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,0
0,0,1,0,0,1,0,0,Unknown,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,0,1
6549,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,1
1987,0,0,1,0,0,0,0,Married,No diploma/GED,Worked less than 13 weeks in prior year,0,0,0,0,0,0
0,0,1,0,0,1,0,0,Unknown,No diploma/GED,Unknown,0,1,0,1,0,0
0,0,0,0,0,0,0,0,Not married,No diploma/GED,Unknown,1,0,0,0,0,0
0,0,0,1,0,0,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,1,0
21531,0,0,1,0,0,0,0,Married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,0
38229,1,1,0,0,0,1,0,Married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,1,1,0,1
46224,0,1,0,1,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,1,0,0,1,0,0
905,0,0,0,1,0,0,0,Not married,No diploma/GED,Worked less than 13 weeks in prior year,0,1,1,0,0,0
15698,1,1,0,0,1,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,1,1,0,1,0
72394,1,1,0,0,0,1,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,1,0
7137,0,0,0,0,1,0,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,0,1,1,0
26448,0,0,1,0,0,0,0,Not married,No diploma/GED,Worked 13 weeks or more in prior year,0,0,0,0,0,1
35445,0,0,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
9026,0,1,0,0,0,1,0,Not married,Diploma/GED,Worked less than 13 weeks in prior year,0,0,1,0,0,1
10722,1,1,1,0,0,0,0,Not married,Diploma/GED,Worked 13 weeks or more in prior year,0,0,1,0,0,1
